protein_id,contig_id,keywords
YP_009362764.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362765.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362766.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362767.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362768.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362769.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362770.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362771.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362772.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362773.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362774.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362775.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362776.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362777.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362778.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362779.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362780.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362781.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362782.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362783.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362784.1,Sulfolobus islandicus rod-shaped virus 11,hypothetical protein 
YP_009362785.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362786.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362787.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362788.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362789.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362790.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362791.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362792.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362793.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362794.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362795.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362796.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362797.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362798.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362799.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362800.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362801.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362802.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362803.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362804.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362805.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362806.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362807.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362808.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362809.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362810.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362811.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362812.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362813.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362814.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362815.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362816.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362817.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362818.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362819.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362820.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362821.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362822.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362823.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362824.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362825.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362826.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362827.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362828.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362829.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362830.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362831.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362832.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362833.1,Sulfolobus islandicus rod-shaped virus 10,hypothetical protein 
YP_009362863.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362864.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362865.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362866.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362867.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362868.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362869.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362870.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362871.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362872.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362873.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362874.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362875.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362876.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362877.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362878.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362879.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362880.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362881.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362882.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362883.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362884.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362885.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362886.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362887.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362888.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362889.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362890.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362891.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362892.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362893.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362894.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362895.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362896.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362897.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362898.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362899.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362900.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362901.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362902.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362903.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362904.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362905.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362906.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362907.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362908.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362909.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362910.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362911.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362912.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362913.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362914.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362915.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362916.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362917.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362918.1,Sulfolobus islandicus rod-shaped virus 6,hypothetical protein 
YP_009362919.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362920.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362921.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362922.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362923.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362924.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362925.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362926.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362927.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362928.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362929.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362930.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362931.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362932.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362933.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362934.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362935.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362936.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362937.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362938.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362939.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362940.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362941.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362942.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362943.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362944.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362945.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362946.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362947.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362948.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362949.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362950.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362951.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362952.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362953.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362954.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362955.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362956.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362957.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362958.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362959.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362960.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362961.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362962.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362963.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362964.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362965.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362966.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362967.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362968.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362969.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362970.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362971.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009362972.1,Sulfolobus islandicus rod-shaped virus 4,hypothetical protein 
YP_009408147.1,Metallosphaera turreted icosahedral virus,hypothetical protein c118 
YP_009408148.1,Metallosphaera turreted icosahedral virus,hypothetical protein a115 
YP_009408149.1,Metallosphaera turreted icosahedral virus,hypothetical protein c134 
YP_009408150.1,Metallosphaera turreted icosahedral virus,hypothetical protein a188 
YP_009408151.1,Metallosphaera turreted icosahedral virus,hypothetical protein c109 
YP_009408152.1,Metallosphaera turreted icosahedral virus,hypothetical protein c125 
YP_009408153.1,Metallosphaera turreted icosahedral virus,hypothetical protein c153 
YP_009408154.1,Metallosphaera turreted icosahedral virus,hypothetical protein a40 
YP_009408155.1,Metallosphaera turreted icosahedral virus,structural protein c105 
YP_009408156.1,Metallosphaera turreted icosahedral virus,structural protein b88 
YP_009408157.1,Metallosphaera turreted icosahedral virus,structural protein a109 
YP_009408158.1,Metallosphaera turreted icosahedral virus,structural protein c137 
YP_009408159.1,Metallosphaera turreted icosahedral virus,hypothetical protein c225 
YP_009408160.1,Metallosphaera turreted icosahedral virus,hypothetical protein b94 
YP_009408161.1,Metallosphaera turreted icosahedral virus,structural protein a339 
YP_009408162.1,Metallosphaera turreted icosahedral virus,hypothetical protein c72 
YP_009408163.1,Metallosphaera turreted icosahedral virus,hypothetical protein b136 
YP_009408164.1,Metallosphaera turreted icosahedral virus,hypothetical protein a368 
YP_009408165.1,Metallosphaera turreted icosahedral virus,hypothetical protein b76 
YP_009408166.1,Metallosphaera turreted icosahedral virus,hypothetical protein b79 
YP_009408167.1,Metallosphaera turreted icosahedral virus,hypothetical protein a63 
YP_015522.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp01 
YP_015523.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp02 
YP_015524.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp03 
YP_015525.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp04 
YP_015526.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp05 
YP_015527.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp06 
YP_015528.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp07 
YP_015529.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp08 
YP_015530.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp09 
YP_015531.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp10 
YP_015532.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp11 
YP_015533.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp12 
YP_015534.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp13 
YP_015535.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp14 
YP_015536.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp15 
YP_015537.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp16 
YP_015538.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp17 
YP_015539.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp18 
YP_015540.1,Pyrobaculum spherical virus,virus coat protein VP3 
YP_015541.1,Pyrobaculum spherical virus,virus coat protein VP2 
YP_015542.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp21 
YP_015543.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp22 
YP_015544.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp23 
YP_015545.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp24 
YP_015546.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp25 
YP_015547.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp26 
YP_015548.1,Pyrobaculum spherical virus,hypothetical protein PyrSV_gp27 
