protein_id,contig_id,keywords
YP_009008116.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp49
YP_009008117.1,Sulfolobus monocaudavirus SMV1,"hypothetical protein, RHH-3 domain"
YP_009008118.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp51
YP_009008075.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein
YP_009008101.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral integrase
YP_009008105.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp38
YP_009008076.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein
YP_009008100.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp33
YP_009008080.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp13
YP_009008081.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral transmembrane protein
YP_009008082.1,Sulfolobus monocaudavirus SMV1,GtrA family protein
YP_009008083.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp16
YP_009008084.1,Sulfolobus monocaudavirus SMV1,"Zinc finger,SWIM domain-containing protein"
YP_009008085.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral AAA-ATPase
YP_009008087.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp20
YP_009008088.1,Sulfolobus monocaudavirus SMV1,transposase
YP_009008089.1,Sulfolobus monocaudavirus SMV1,IS200/IS605 family transposase
YP_009008090.1,Sulfolobus monocaudavirus SMV1,Von Willebrand factor A domain-containing viral protein
YP_009008091.1,Sulfolobus monocaudavirus SMV1,MoxR-type AAA ATPase
YP_009008086.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp19
YP_009008099.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp32
YP_009008093.1,Sulfolobus monocaudavirus SMV1,"conserved archaeal viral membrane protein, putative transporter"
YP_009008094.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein
YP_009008095.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein
YP_009008096.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp29
YP_009008097.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp30
YP_009008098.1,Sulfolobus monocaudavirus SMV1,hypothetical membrane protein
YP_009008079.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp12
YP_009008078.1,Sulfolobus monocaudavirus SMV1,conserved archaeal virion protein
YP_009008092.1,Sulfolobus monocaudavirus SMV1,hypothetical protein CF87_gp25
YP_009008077.1,Sulfolobus monocaudavirus SMV1,conserved archaeal viral protein
YP_009219233.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp18
YP_009219232.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp17
YP_009219241.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp26
YP_009219231.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp16
YP_009219234.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp19
YP_009219235.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp20
YP_009219240.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp25
YP_009219237.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp22
YP_009219238.1,Sulfolobus monocaudavirus SMV2,MoxR-like ATPase
YP_009219239.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp24
YP_009219230.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp15
YP_009219236.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp21
YP_009219229.1,Sulfolobus monocaudavirus SMV2,"endo-1,4-beta-xylanase A precursor"
YP_009219217.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp02
YP_009219227.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp12
YP_009219226.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp11
YP_009219225.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp10
YP_009219224.1,Sulfolobus monocaudavirus SMV2,massive surface protein MspC
YP_009219223.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp08
YP_009219222.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp07
YP_009219221.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp06
YP_009219220.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp05
YP_009219219.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp04
YP_009219218.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp03
YP_009219216.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp01
YP_009219242.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp27
YP_009219228.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp13
YP_009219243.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp28
YP_009219260.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp45
YP_009219245.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp30
YP_009219258.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp43
YP_009219280.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp65
YP_009219279.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp64
YP_009219278.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp63
YP_009219277.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp62
YP_009219276.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp61
YP_009219275.1,Sulfolobus monocaudavirus SMV2,dolichol-phosphate mannosyltransferase
YP_009219274.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp59
YP_009219273.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp58
YP_009219272.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp57
YP_009219271.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp56
YP_009219270.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp55
YP_009219269.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp54
YP_009219268.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp53
YP_009219267.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp52
YP_009219266.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp51
YP_009219265.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp50
YP_009219264.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp49
YP_009219263.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp48
YP_009219262.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp47
YP_009219261.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp46
YP_009219257.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp42
YP_009219244.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp29
YP_009219250.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp35
YP_009219255.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp40
YP_009219246.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp31
YP_009219247.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp32
YP_009219248.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp33
YP_009219249.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp34
YP_009219259.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp44
YP_009219251.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp36
YP_009219252.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp37
YP_009219253.1,Sulfolobus monocaudavirus SMV2,phosphoadenosine phosphosulfate reductase family protein
YP_009219254.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp39
YP_009219256.1,Sulfolobus monocaudavirus SMV2,hypothetical protein AVU39_gp41
YP_009226269.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp46
YP_009226270.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp47
YP_009226271.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp48
YP_009226272.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp49
YP_009226262.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp39
YP_009226274.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp51
YP_009226275.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp52
YP_009226268.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp45
YP_009226273.1,Sulfolobus monocaudavirus SMV3,Uncharacterized protein MJ0770
YP_009226263.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp40
YP_009226267.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp44
YP_009226265.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp42
YP_009226261.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp38
YP_009226260.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp37
YP_009226259.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp36
YP_009226258.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp35
YP_009226257.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp34
YP_009226256.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp33
YP_009226255.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp32
YP_009226264.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp41
YP_009226266.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp43
YP_009226253.1,Sulfolobus monocaudavirus SMV3,putative 2-component regulator
YP_009226251.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp28
YP_009226250.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp27
YP_009226249.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp26
YP_009226248.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp25
YP_009226310.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp87
YP_009226309.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp86
YP_009226308.1,Sulfolobus monocaudavirus SMV3,"putative Transposase, IS605 OrfB family"
YP_009226307.1,Sulfolobus monocaudavirus SMV3,IS200/IS605 family transposase
YP_009226252.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp29
YP_009226254.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp31
YP_009226282.1,Sulfolobus monocaudavirus SMV3,putative Thymidylate synthase thyX
YP_009226306.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp83
YP_009226226.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp03
YP_009226227.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp04
YP_009226228.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp05
YP_009226229.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp06
YP_009226230.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp07
YP_009226231.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp08
YP_009226232.1,Sulfolobus monocaudavirus SMV3,putative Staphylococcal surface anchored protein
YP_009226233.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp10
YP_009226234.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp11
YP_009226225.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp02
YP_009226235.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp12
YP_009226237.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp14
YP_009226238.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp15
YP_009226239.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp16
YP_009226240.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp17
YP_009226241.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp18
YP_009226242.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp19
YP_009226243.1,Sulfolobus monocaudavirus SMV3,site-specific DNA-methyltransferase
YP_009226244.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp21
YP_009226245.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp22
YP_009226236.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp13
YP_009226224.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp01
YP_009226283.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp60
YP_009226284.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp61
YP_009226305.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp82
YP_009226304.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp81
YP_009226303.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp80
YP_009226302.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp79
YP_009226301.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp78
YP_009226300.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp77
YP_009226299.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp76
YP_009226298.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp75
YP_009226297.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp74
YP_009226296.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp73
YP_009226295.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp72
YP_009226294.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp71
YP_009226293.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp70
YP_009226292.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp69
YP_009226291.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp68
YP_009226290.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp67
YP_009226289.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp66
YP_009226288.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp65
YP_009226287.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp64
YP_009226286.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp63
YP_009226285.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp62
YP_009226276.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp53
YP_009226277.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp54
YP_009226247.1,Sulfolobus monocaudavirus SMV3,putative cell division control protein
YP_009226278.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp55
YP_009226279.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp56
YP_009226280.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp57
YP_009226281.1,Sulfolobus monocaudavirus SMV3,putative Thymidylate synthase thyX
YP_009226246.1,Sulfolobus monocaudavirus SMV3,hypothetical protein AXI69_gp23
YP_009218514.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp50
YP_009218513.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp49
YP_009218512.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp48
YP_009218511.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp47
YP_009218510.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp46
YP_009218509.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp45
YP_009218507.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp43
YP_009218515.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp51
YP_009218506.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp42
YP_009218504.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp40
YP_009218503.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp39
YP_009218502.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp38
YP_009218501.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp37
YP_009218508.1,Sulfolobus monocaudavirus SMV4,Uncharacterized protein MJ0770
YP_009218516.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp52
YP_009218519.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp55
YP_009218518.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp54
YP_009218532.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp68
YP_009218531.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp67
YP_009218530.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp66
YP_009218529.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp65
YP_009218528.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp64
YP_009218527.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp63
YP_009218517.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp53
YP_009218526.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp62
YP_009218524.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp60
YP_009218523.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp59
YP_009218522.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp58
YP_009218521.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp57
YP_009218520.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp56
YP_009218500.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp36
YP_009218525.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp61
YP_009218499.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp35
YP_009218505.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp41
YP_009218497.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp33
YP_009218478.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp14
YP_009218477.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp13
YP_009218476.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp12
YP_009218475.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp11
YP_009218498.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp34
YP_009218473.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp09
YP_009218479.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp15
YP_009218472.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp08
YP_009218470.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp06
YP_009218469.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp05
YP_009218468.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp04
YP_009218467.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp03
YP_009218466.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp02
YP_009218465.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp01
YP_009218471.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp07
YP_009218480.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp16
YP_009218474.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp10
YP_009218482.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp18
YP_009218481.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp17
YP_009218495.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp31
YP_009218494.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp30
YP_009218493.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp29
YP_009218492.1,Sulfolobus monocaudavirus SMV4,hypothetical protein AVT99_gp28
