Organism/Name,origin,order,family,subfamily,genus
Vibrio phage SIO-2,RefSeq-88,Caudovirales,Siphoviridae,,
Vibrio phage VBM1,RefSeq-88,,,,
Vibrio phage VBP32,RefSeq-88,Caudovirales,Podoviridae,,
Vibrio phage VBP47,RefSeq-88,Caudovirales,Podoviridae,,
Vibrio phage VCY-phi,RefSeq-88,,Inoviridae,,
Vibrio phage VEJphi,RefSeq-88,,Inoviridae,,Fibrovirus
Vibrio phage VFJ,RefSeq-88,,Inoviridae,,Saetivirus
Vibrio phage VGJphi,RefSeq-88,,Inoviridae,,Fibrovirus
Vibrio phage VH7D,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Schizot4virus
Vibrio phage VHML,RefSeq-88,Caudovirales,Myoviridae,,Vhmlvirus
Vibrio phage VP2,RefSeq-88,Caudovirales,Podoviridae,,Vp5virus
Vibrio phage VP5,RefSeq-88,Caudovirales,Podoviridae,,Vp5virus
Vibrio phage VP585,RefSeq-88,Caudovirales,Myoviridae,,Vhmlvirus
Vibrio phage VP93,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Vibrio phage VPMS1,RefSeq-88,Caudovirales,Podoviridae,,Kf1virus
Vibrio phage VPUSM 8,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Vibrio phage VSK,RefSeq-88,,Inoviridae,,Fibrovirus
Vibrio phage ValKK3,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Schizot4virus
Vibrio phage VfO3K6,RefSeq-88,,Inoviridae,,
Vibrio phage VfO4K68,RefSeq-88,,Inoviridae,,
Vibrio phage VpKK5,RefSeq-88,Caudovirales,Siphoviridae,,
Vibrio phage VvAW1,RefSeq-88,Caudovirales,Podoviridae,,
Vibrio phage X29,RefSeq-88,Caudovirales,Myoviridae,,
Vibrio phage douglas 12A4,RefSeq-88,,,,
Vibrio phage eugene 12A10,RefSeq-88,,,,
Vibrio phage fs2,RefSeq-88,,Inoviridae,,Saetivirus
Vibrio phage helene 12B3,RefSeq-88,,,,
Vibrio phage henriette 12B8,RefSeq-88,,,,
Vibrio phage martha 12B12,RefSeq-88,Caudovirales,Myoviridae,,Muvirus
Vibrio phage nt-1,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Schizot4virus
Vibrio phage pVp-1,RefSeq-88,Caudovirales,Siphoviridae,,
Vibrio phage pYD21-A,RefSeq-88,Caudovirales,Siphoviridae,,
Vibrio phage pYD38-A,RefSeq-88,Caudovirales,Siphoviridae,,Pis4avirus
Vibrio phage pYD38-B,RefSeq-88,Caudovirales,Siphoviridae,,
Vibrio phage phi 1,RefSeq-88,Caudovirales,Podoviridae,,
Vibrio phage phi 3,RefSeq-88,Caudovirales,Siphoviridae,,
Vibrio phage phi-A318,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Vibrio phage phiVC8,RefSeq-88,Caudovirales,Podoviridae,,Vp5virus
Vibrio phage qdvp001,RefSeq-88,,,,
Vibrio phage vB_VchM-138,RefSeq-88,Caudovirales,Myoviridae,,Msw3virus
Vibrio phage vB_VpaM_MAR,RefSeq-88,Caudovirales,Myoviridae,,Vhmlvirus
Vibrio phage vB_VpaS_MAR10,RefSeq-88,Caudovirales,Siphoviridae,,Ssp2virus
Vibrio virus CTXphi,RefSeq-88,,Inoviridae,,
Vibrio virus K139,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Vibrio virus VP882,RefSeq-88,Caudovirales,Myoviridae,,Hapunavirus
Vibrio virus Vf33,RefSeq-88,,Inoviridae,,
Vibrio virus VpV262,RefSeq-88,Caudovirales,Podoviridae,,
Vibrio virus fs1,RefSeq-88,,Inoviridae,,Fibrovirus
Vibriophage VP4,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Weissella phage WCP30,RefSeq-88,Caudovirales,Siphoviridae,,
Weissella phage phiYS61,RefSeq-88,Caudovirales,Podoviridae,Picovirinae,
Xanthomonas citri phage CP2,RefSeq-88,Caudovirales,Podoviridae,,
Xanthomonas phage OP2,RefSeq-88,Caudovirales,Myoviridae,,Bcep78virus
Xanthomonas phage Xp15,RefSeq-88,Caudovirales,Siphoviridae,,
Xanthomonas phage vB_XveM_DIBBI,RefSeq-88,Caudovirales,Myoviridae,,
Xanthomonas virus CP1,RefSeq-88,Caudovirales,Siphoviridae,,Xp10virus
Xanthomonas virus Cf1c,RefSeq-88,,Inoviridae,,
Xanthomonas virus OP1,RefSeq-88,Caudovirales,Siphoviridae,,Xp10virus
Xanthomonas virus Xop411,RefSeq-88,Caudovirales,Siphoviridae,,Xp10virus
Xanthomonas virus Xp10,RefSeq-88,Caudovirales,Siphoviridae,,Xp10virus
Xanthomonas virus phil7,RefSeq-88,Caudovirales,Siphoviridae,,Xp10virus
Xylella phage Paz,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Pradovirus
Xylella phage Prado,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Pradovirus
Xylella phage Xfas53,RefSeq-88,Caudovirales,Podoviridae,,
Yersinia phage Berlin,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Yersinia phage PST,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Yersinia phage PY54,RefSeq-88,Caudovirales,Siphoviridae,,
Yersinia phage Yep-phi,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Yersinia phage Yepe2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Yersinia phage phi80-18,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Yersinia phage phiA1122,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Yersinia phage phiD1,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Yersinia phage phiR1-37,RefSeq-88,Caudovirales,Myoviridae,,
Yersinia phage phiR1-RT,RefSeq-88,Caudovirales,Myoviridae,,Tg1virus
Yersinia phage phiR201,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Yersinia phage phiYeO3-12,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Yersinia phage vB_YenM_TG1,RefSeq-88,Caudovirales,Myoviridae,,Tg1virus
Yersinia phage vB_YenP_AP10,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Yersinia phage vB_YenP_AP5,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Yersinia phage vB_YenP_ISAO8,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Yersinia virus L413C,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
uncultured crAssphage,RefSeq-88,,,,
uncultured phage WW-nAnB,RefSeq-88,,Inoviridae,,
